Hour,sigma_i,r_LinProv,r_Lin,p2
2022-12-12 13,0.0339663141774874,0.4335036880825676,0.5462146469840352,0.005378159020284998
2022-12-12 14,0.023811549492757,0.3674510663733018,0.4629883436303603,0.0005454338471546188
2022-12-12 15,0.0260982720262717,0.382325268105167,0.4817298378125104,0.0011130615705326715
2022-12-12 16,0.0316034754073388,0.4181343811325705,0.5268493202270389,0.0037072590309037905
2022-12-12 17,0.0265831232966279,0.3854790287820886,0.48570357626543165,0.0012693594299260013
2022-12-12 18,0.0321443262525547,0.4216523963096136,0.5312820193501131,0.004060795747468329
2022-12-12 19,0.0286953443745419,0.39921816938823007,0.5030148934291699,0.0021097285535831597
2022-12-12 20,0.0242023584247182,0.36999311981765703,0.46619133097024784,0.0006237583331501342
2022-12-12 21,0.036558106098615,0.45036224233078137,0.5674564253367845,0.007570625541609552
2022-12-12 22,0.0269208075529393,0.38767552777855,0.48847116500097304,0.0013861133038265295
2022-12-12 23,0.0330206893162813,0.42735278225901413,0.5384645056463578,0.0046704086813812
2022-12-13 00,0.0541047637033728,0.5644961265725165,0.7112651194813707,0.029041366335845014
2022-12-13 01,0.0301822705894732,0.4088900207637852,0.5152014261623694,0.0028622621960612176
2022-12-13 02,0.0352587208620829,0.4419102688830541,0.5568069387926482,0.006426527883990478
2022-12-13 03,0.0272191685823933,0.38961624514849025,0.4909164688870977,0.0014947547643697143
2022-12-13 04,0.0265396079353874,0.3851959790233007,0.48534693356935893,0.0012547888946576296
2022-12-13 05,0.0278927772339633,0.3939977959597214,0.49643722290924897,0.0017592510074786961
2022-12-13 06,0.0278909219153846,0.39398572786557706,0.4964220171106271,0.0017584855625050238
2022-12-13 07,0.0326564048297002,0.42498325956363575,0.5354789070501811,0.004411530474179453
2022-12-13 08,0.0346901426372726,0.43821189835832963,0.5521469919314953,0.005954012106034248
2022-12-13 09,0.0287126003700637,0.39933041263362334,0.5031563199183654,0.002117690664929988
2022-12-13 10,0.0212615510995986,0.3508643620574648,0.44208909619240566,0.00019359826873794413
2022-12-13 11,0.024049919821012,0.36900156858657485,0.4649419764190843,0.0005923454989933544
2022-12-13 12,0.0225802965234524,0.3594422656639975,0.45289725473663683,0.00034352567139922605
2022-12-13 13,0.0318078132623122,0.41946351592342745,0.5285240300635186,0.003838774580533313
2022-12-13 14,0.0255653260520676,0.3788586709048879,0.47736192534015875,0.0009563323435854593
2022-12-13 15,0.0372658769271523,0.4549660042342478,0.5732571653351523,0.008229927760242325
